title,price_raw,price_clean,rating,url,image,spec_Afisare - Dimensiune ecran,spec_Afisare - Functii display,spec_Afisare - Rezolutie (pixeli),spec_Afisare - Tip display,spec_Alimentare - Capacitate baterie,spec_Alimentare - Incarcator inclus,spec_Alimentare - Tip baterie,spec_Memorie - Memorie RAM,spec_Memorie - Memorie interna,spec_Memorie - Slot card memorie
"Telefon mobil Apple iPhone 16, 128GB, 5G, Pink","3.757,05 Lei",3757.05 Lei,4.73(313),https://www.emag.ro/telefon-mobil-apple-iphone-16-128gb-5g-pink-myea3zd-a/pd/DXY67LYBM/,https://s13emagst.akamaized.net/products/76828/76827220/images/res_41ac93d716ec11baeeb0b5d95ebeb465.jpg?width=720&height=720&hash=FBBE8141782BC1AB9C09D57994FB9410,6.1 inch,"True tone
Haptic touch
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 2000 nit luminozitate maxima (in aer liber)
Fingerprint-resistant",2556 x 1179,OLED,,Nu,Li-Ion,8 GB,128 GB,
"Telefon mobil Samsung Galaxy A17, Dual SIM, 8GB RAM, 256GB, 4G, Gray","899,99 Lei",899.99 Lei,5(1),https://www.emag.ro/telefon-mobil-samsung-galaxy-a17-dual-sim-8gb-ram-256gb-4g-gray-sm-a175fzaeeue/pd/DT57K93BM/,https://s13emagst.akamaized.net/products/99061/99060694/images/res_867f31f0c5318c90a274ab1bf298289b.jpg?width=720&height=720&hash=7B54355981E75170CCA40F2C268DB331,6.7 inch,"16 milioane de culori
Rata de reimprospatare de 90 Hz",1080 x 2340,Super AMOLED,5000 mAh,Nu,,8 GB,256 GB,
"Telefon mobil Nokia 105 (2019), Dual SIM, Black","64,99 Lei",64.99 Lei,4.28(185),https://www.emag.ro/telefon-mobil-nokia-105-2019-dual-sim-black-16kigb01a07/pd/DZ3MR6BBM/,https://s13emagst.akamaized.net/products/25681/25680918/images/res_ecd782ea778de612d0fc6e0f34a287b6.jpg?width=720&height=720&hash=9C43C87C2C97D70DB8DC55A9EBB6DC21,1.77 inch,,120 x 160,TFT,800 mAh,,Li-Ion,4 MB,4 MB,
"Telefon mobil Samsung Galaxy A17, Dual SIM, 4GB RAM, 128GB, 4G, Gray","649,99 Lei",649.99 Lei,5(1),https://www.emag.ro/telefon-mobil-samsung-galaxy-a17-dual-sim-4gb-ram-128gb-4g-gray-sm-a175fzabeue/pd/DK57K93BM/,https://s13emagst.akamaized.net/products/99061/99060694/images/res_867f31f0c5318c90a274ab1bf298289b.jpg?width=720&height=720&hash=7B54355981E75170CCA40F2C268DB331,6.7 inch,"16 milioane de culori
Rata de reimprospatare de 90 Hz",1080 x 2340,Super AMOLED,5000 mAh,Nu,,4 GB,128 GB,
"Telefon mobil HMD Barbie, Dual SIM, 4G, Pink","279,99 Lei",279.99 Lei,5(3),https://www.emag.ro/telefon-mobil-hmd-barbie-dual-sim-4g-pink-1gf030apc1l07/pd/DLZWZCYBM/,https://s13emagst.akamaized.net/products/76414/76413657/images/res_158f6b72045d0d49fb1793bad619be6d.jpg?width=720&height=720&hash=0AAC1A5DA05B1996A81505AAFE47D521,"1.77 inch
2.8 inch",143 PPI,320 x 240,LCD,1450 mAh,,Li-Ion,64 MB,128 MB,MicroSD
"Telefon mobil Samsung Galaxy S24 FE, Dual SIM, 8GB RAM, 128GB, 5G, Graphite","2.284,50 Lei",2284.50 Lei,4.76(135),https://www.emag.ro/telefon-mobil-samsung-galaxy-s24-fe-dual-sim-8gb-ram-128gb-5g-graphite-sm-s721bzkdeue/pd/D0J1YZYBM/,https://s13emagst.akamaized.net/products/77658/77657955/images/res_ff11f356f99b3af89e0e67b5537d3fa6.jpg?width=720&height=720&hash=FCC9537A3B285CC271B4FED2606DF2C5,6.7 inch,"16 milioane de culori
FHD+
Rata de refresh 120 Hz",1080 x 2340,Dynamic AMOLED,4700 mAh,,,8 GB,128 GB,
"Telefon mobil Apple iPhone 17 Pro Max, 512GB, 5G, Cosmic Orange","9.500,00 Lei",9500.00 Lei,4.76(136),https://www.emag.ro/telefon-mobil-apple-iphone-17-pro-max-512gb-5g-cosmic-orange-mfyt4zd-a/pd/D199FV3BM/,https://s13emagst.akamaized.net/products/102972/102971604/images/res_8b9a44b3730436c3966b37351d4ba1d2.jpg?width=720&height=720&hash=F99DA454AA885BB4B06EF1C60D0B6439,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 3000 nit luminozitate maxima (in aer liber)
Tehnologie ProMotion - rata de refresh adaptiva pana la 120Hz",2868 x 1320,OLED,,Nu,Li-Ion,12 GB,512 GB,
"Telefon mobil Apple iPhone 16 Pro Max, 256GB, 5G, Black Titanium","6.918,91 Lei",6918.91 Lei,4.81(501),https://www.emag.ro/telefon-mobil-apple-iphone-16-pro-max-256gb-5g-black-titanium-mywv3zd-a/pd/D6367LYBM/,https://s13emagst.akamaized.net/products/76828/76827265/images/res_1100df91ed470fdd72fe277fcc41f172.jpg?width=720&height=720&hash=FA7BFFBF52BB4D93CD59750DCDA2DDDC,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 2000 nit luminozitate maxima (in aer liber)
Fingerprint-resistant",2868 x 1320,OLED,,Nu,Li-Ion,8 GB,256 GB,
"Telefon mobil iHunt S25 Ultra, Dual SIM, 4G, 8GB (4+4) RAM, 128GB, Octa-Core, 5150mAh, Android 15, Black","395,98 Lei",395.98 Lei,3.9(31),https://www.emag.ro/telefon-mobil-ihunt-s25-ultra-dual-sim-4g-8gb-4-4-ram-128gb-octa-core-5150mah-android-15-black-s25-ultra-blk/pd/DVPSS03BM/,https://s13emagst.akamaized.net/products/95646/95645837/images/res_0472da2dcdca30a25b11c0871f02aa99.jpg?width=720&height=720&hash=FCF20BC4E5AFA0F9DA29D585A2CB4BBF,6.75 inch,"HD+
Touch screen",1600 x 720,LCD,5150 mAh,Da,Li-Po,8 GB,128 GB,MicroSD
"Telefon mobil Samsung Galaxy S25 Ultra, Dual SIM, 12GB RAM, 256GB, 5G, Titanium Black","5.477,60 Lei",5477.60 Lei,4.66(500),https://www.emag.ro/telefon-mobil-samsung-galaxy-s25-ultra-dual-sim-12gb-ram-256gb-5g-titanium-black-sm-s938bzkdeue/pd/DYRVXGYBM/,https://s13emagst.akamaized.net/products/84446/84445769/images/res_001e7e69e6d46fc6986fd4ee21fa0b78.jpg?width=720&height=720&hash=6660C1D946D94CBE36805F70804E8C03,6.9 inch,"Rata de refresh 120 Hz
2600nits
qHD+",3120 x 1440,Dynamic AMOLED,5000 mAh,,,12 GB,256 GB,
"Telefon mobil Motorola moto g05, Dual SIM, 256GB, 8GB RAM, 5200 mAh, Plum Red","529,99 Lei",529.99 Lei,4.66(73),https://www.emag.ro/telefon-mobil-motorola-moto-g05-dual-sim-256gb-8gb-ram-5200-mah-plum-red-pb6l0032ro/pd/DW8JV23BM/,https://s13emagst.akamaized.net/products/90135/90134053/images/res_f1c623f611936276cf07a40e1c0d63a9.jpg?width=720&height=720&hash=79B64AD01E6EF5421AC58AF0C70B9DE2,6.67 inch,263 ppi,1612 x 720,LCD,5200 mAh,Nu,,8 GB,256 GB,
"Telefon mobil Motorol g15, Dual SIM, 128GB, 8GB RAM, Iguana Green","465,54 Lei",465.54 Lei,4.4(25),https://www.emag.ro/telefon-mobil-motorol-g15-dual-sim-128gb-8gb-ram-iguana-green-pb6e0016pl/pd/DJZ3VH3BM/,https://s13emagst.akamaized.net/products/90135/90134047/images/res_7e9f601228feecf118871af5d7403e8d.jpg?width=720&height=720&hash=07DF1A32B5801DF510E3E33BC3C31CB1,6.72 inch,"391 PPI
FHD+
60 Hz",2400 x 1080,LCD,5200 mAh,Nu,,8 GB,128 GB,
"Telefon mobil Samsung Galaxy A16, Dual SIM, 128GB, 6GB RAM, 4G, Negru","750,20 Lei",750.20 Lei,4.64(320),https://www.emag.ro/telefon-mobil-samsung-galaxy-a16-dual-sim-128gb-6gb-ram-4g-negru-sm-a165fzkg/pd/DX0N55YBM/,https://s13emagst.akamaized.net/products/81504/81503600/images/res_9ab2b60d3b31a60b7daf8848aaf980e6.jpg?width=720&height=720&hash=7F33AF450220D6729853EBDC72BCE180,6.7 inch,385 ppi,1080 x 2340,Super AMOLED,5000 mAh,Da,,6 GB,128 GB,MicroSDXC
"Telefon mobil Xiaomi Redmi Note 14, 6GB RAM, 128GB, Midnight Black","698,99 Lei",698.99 Lei,4.65(166),https://www.emag.ro/telefon-mobil-xiaomi-redmi-note-14-6gb-ram-128gb-midnight-black-mzb0j01eu/pd/DCH3DGYBM/,https://s13emagst.akamaized.net/products/84223/84222401/images/res_94cdb9d2d0ac21dcf4c389b72332ae0e.jpg?width=720&height=720&hash=C1C7862A9332110969CF68AE3D419BCD,6.67 inch,"394 PPI
Rata de refresh 120 Hz
1800 nits (peak)
Sunlight display
Reading mode
Touch sampling rate: 240Hz",2400 x 1080,AMOLED,5500 mAh,,,6 GB,128 GB,
"Telefon mobil Samsung Galaxy S25, Dual SIM, 12GB RAM, 256GB, 5G, Navy","3.748,58 Lei",3748.58 Lei,4.74(219),https://www.emag.ro/telefon-mobil-samsung-galaxy-s25-dual-sim-12gb-ram-256gb-5g-navy-sm-s931bdbgeue/pd/D0QVXGYBM/,https://s13emagst.akamaized.net/products/84446/84445742/images/res_3ea91debbe31ed9e8d5a667387425cc2.jpg?width=720&height=720&hash=D4A7ACF1BCAA4F4489B103D5F6BC21F5,6.2 inch,"Rata de refresh 120 Hz
2600nits",2340 x 1080,Dynamic AMOLED,4000 mAh,,,12 GB,256 GB,
"Telefon mobil Apple iPhone 17 Pro Max, 512GB, 5G, Deep Blue","8.699,99 Lei",8699.99 Lei,4.76(136),https://www.emag.ro/telefon-mobil-apple-iphone-17-pro-max-512gb-5g-deep-blue-mfyu4zd-a/pd/DQ99FV3BM/,https://s13emagst.akamaized.net/products/102972/102971605/images/res_521720717ffbec523996fee25dcd20c1.jpg?width=720&height=720&hash=86A79D0AD127B3F793E4057A5605CD7F,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 3000 nit luminozitate maxima (in aer liber)
Tehnologie ProMotion - rata de refresh adaptiva pana la 120Hz",2868 x 1320,OLED,,Nu,Li-Ion,12 GB,512 GB,
"Telefon mobil Apple iPhone 17, 256GB, 5G, Black","4.831,68 Lei",4831.68 Lei,4.71(86),https://www.emag.ro/telefon-mobil-apple-iphone-17-256gb-5g-black-mg6j4zd-a/pd/DGX9FV3BM/,https://s13emagst.akamaized.net/products/102972/102971582/images/res_717c9c07c0167e08cba06a53461e75ff.jpg?width=720&height=720&hash=13977F0A73A0D192100F54CABFA62248,6.3 inch,"Always-on display
True tone
Haptic touch
HDR display
Wide color (P3)
Dynamic Island
Fingerprint-resistant
Tehnologie ProMotion - rata de refresh adaptiva pana la 120Hz
Anti-reflective coating",2622 x 1206,"OLED
Super Retina XDR",,Nu,Li-Ion,8 GB,256 GB,
"Telefon mobil Samsung Galaxy A36, Dual SIM, 8GB RAM, 256GB, 5G, Awesome Lavender","1.666,21 Lei",1666.21 Lei,4.65(99),https://www.emag.ro/telefon-mobil-samsung-galaxy-a36-dual-sim-8gb-ram-256gb-5g-awesome-lavender-sm-a366blvgeue/pd/DHZ5X33BM/,https://s13emagst.akamaized.net/products/89071/89070976/images/res_f7d75da00538022e7a1f683dd13503dd.jpg?width=720&height=720&hash=9000F5EDF8FB53CCA73C87B2ABFBA19F,6.7 inch,120 Hz,1080 x 2340,Super AMOLED,5000 mAh,,,8 GB,256 GB,
"Telefon mobil Samsung Galaxy A26, Dual SIM, 6GB RAM, 128GB, 5G, Black","975,70 Lei",975.70 Lei,4.53(102),https://www.emag.ro/telefon-mobil-samsung-galaxy-a26-dual-sim-6gb-ram-128gb-5g-black-sm-a266bzkbeue/pd/DMZ5X33BM/,https://s13emagst.akamaized.net/products/89071/89070968/images/res_647e0214d938cd83d6f5117a7b7bfa02.jpg?width=720&height=720&hash=04E15C6209E5BC1CC33F0325ADB59CDC,6.7 inch,120 Hz,1080 x 2340,Super AMOLED,5000 mAh,,,6 GB,128 GB,MicroSD
"Telefon mobil Apple iPhone 15, 128GB, 5G, Blue","3.296,84 Lei",3296.84 Lei,4.66(575),https://www.emag.ro/telefon-mobil-apple-iphone-15-128gb-5g-blue-mtp43rx-a/pd/DR4H93YBM/,https://s13emagst.akamaized.net/products/60458/60457124/images/res_710aa5e925b96dc436201454c55598f8.jpg?width=720&height=720&hash=158019B3C12F394F7E05373E31BA6724,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island",2556 x 1179,Super Retina XDR,,Nu,Li-Ion,6 GB,128 GB,
"Telefon mobil Oukitel WP52, 5G, Dual SIM, Octa-Core Dimensity 6100+, 6.6-inch IPS, 256GB, Senzor Amprenta, 6500mAh, IP68/IP69K, NFC, Android 14, Blue","795,99 Lei",795.99 Lei,,https://www.emag.ro/telefon-mobil-oukitel-wp52-5g-dual-sim-octa-core-dimensity-6100-6-6-inch-ips-256gb-senzor-amprenta-6500mah-ip68-ip69k-nfc-android-14-blue-wp50ble/pd/DR70683BM/,https://s13emagst.akamaized.net/products/112561/112560188/images/res_580dd962acb6248039620c3ce06de096.png?width=720&height=720&hash=14C935DD3196C0EAA2B4015EBEAF633C,6.6 inch,"Corning Gorilla Glass 5
267 PPI
HD+
60 Hz
Touch screen",720 x 1612,IPS,6500 mAh,Da,Li-Po,4 GB,256 GB,MicroSD
"Telefon mobil HONOR 400, Dual SIM, 8GB RAM, 512GB ROM, Midnight Black","1.842,99 Lei",1842.99 Lei,4.86(14),https://www.emag.ro/telefon-mobil-honor-400-dual-sim-8gb-ram-512gb-rom-midnight-black-5109buut/pd/DXT4CN3BM/,https://s13emagst.akamaized.net/products/94814/94813451/images/res_64026003603809b1617fccf05810a220.jpg?width=720&height=720&hash=1393B3FFFADAB256D369E5584DB202C6,6.55 inch,,1200 x 2664,AMOLED,5300 mAh,Nu,Li-Ion,8 GB,512 GB,
"Telefon mobil Xiaomi Redmi A5, 3GB RAM, 64GB, 4G, Gold","363,00 Lei",363.00 Lei,4.6(10),https://www.emag.ro/telefon-mobil-xiaomi-redmi-a5-3gb-ram-64gb-4g-gold-mzb0jteeu/pd/D29N1J3BM/,https://s13emagst.akamaized.net/products/94270/94269625/images/res_356004163a705210095e9077ac2b8729.jpg?width=720&height=720&hash=0E2FB33399CBB032241C34123B786537,6.88 inch,"260 PPI
450 nits
Rata de refresh 120 Hz",1640 x 720,LCD,5200 mAh,Nu,,3 GB,64 GB,MicroSD
"Telefon mobil Apple iPhone 14, 128GB, 5G, Purple","3.300,00 Lei",3300.00 Lei,4.78(570),https://www.emag.ro/telefon-mobil-apple-iphone-14-128gb-5g-purple-mpv03rx-a/pd/D62Y4LMBM/,https://s13emagst.akamaized.net/products/48592/48591194/images/res_386d8b602076b952c56b1d3411c2e473.jpg?width=720&height=720&hash=0CAE43D3D9DA08F8D44D298826D7C9CF,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
800 nits (typ), 1200 nits (peak)
HDR display
Wide color (P3)",1170 x 2532,OLED,,Nu,Li-Ion,6 GB,128 GB,
"Telefon mobil Apple iPhone 17 Pro Max, 512GB, 5G, Silver","8.699,99 Lei",8699.99 Lei,4.76(136),https://www.emag.ro/telefon-mobil-apple-iphone-17-pro-max-512gb-5g-silver-mfyq4zd-a/pd/DZ99FV3BM/,https://s13emagst.akamaized.net/products/102972/102971603/images/res_3068a10e181103d3223a4b9b61950c54.jpg?width=720&height=720&hash=4DB633047EFB2CF2F4E7087C39438AD1,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 3000 nit luminozitate maxima (in aer liber)
Tehnologie ProMotion - rata de refresh adaptiva pana la 120Hz",2868 x 1320,OLED,,Nu,Li-Ion,12 GB,512 GB,
"Telefon mobil Motorola Edge 50 Fusion, Dual Sim, 256GB, 8GB RAM, 5G, Hot Pink","899,99 Lei",899.99 Lei,4.65(251),https://www.emag.ro/telefon-mobil-motorola-edge-50-fusion-dual-sim-256gb-8gb-ram-5g-hot-pink-pb3t0045ro/pd/DDZ3VH3BM/,https://s13emagst.akamaized.net/products/96586/96585993/images/res_e641d186b0d224a190b913e0caaedb93.jpg?width=720&height=720&hash=F4B515B66B3F8EFBC90965B3686485A2,6.7 inch,"395 PPI
Rata de reimprospatare de 144 Hz",2400 x 1080,OLED,5000 mAh,Nu,,8 GB,256 GB,
"Telefon mobil Motorola moto g15, Dual SIM, 128GB, 8GB RAM, 5200 mAh, Gravity Grey","469,99 Lei",469.99 Lei,4.4(25),https://www.emag.ro/telefon-mobil-motorola-moto-g15-dual-sim-128gb-8gb-ram-5200-mah-gravity-grey-pb6e0017pl/pd/D58JV23BM/,https://s13emagst.akamaized.net/products/90135/90134048/images/res_0d88966c5b4647e6999656b01a2f9d46.jpg?width=720&height=720&hash=AF62663E08749AD808C4833025AC386D,6.72 inch,"391 PPI
FHD+
60 Hz",2400 x 1080,LCD,5200 mAh,Nu,,8 GB,128 GB,
"Telefon mobil Apple iPhone 17 Pro Max, 256GB, 5G, Deep Blue","7.419,99 Lei",7419.99 Lei,4.76(136),https://www.emag.ro/telefon-mobil-apple-iphone-17-pro-max-256gb-5g-deep-blue-mfyp4zd-a/pd/DL99FV3BM/,https://s13emagst.akamaized.net/products/102972/102971605/images/res_521720717ffbec523996fee25dcd20c1.jpg?width=720&height=720&hash=86A79D0AD127B3F793E4057A5605CD7F,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 3000 nit luminozitate maxima (in aer liber)
Tehnologie ProMotion - rata de refresh adaptiva pana la 120Hz",2868 x 1320,OLED,,Nu,Li-Ion,12 GB,256 GB,
"Telefon mobil iHunt Senior Comfort, Display 1.77"", Dual SIM, GSM, Bluetooth, Camera, Meniu Limba Romana, Taste Mari, Lanterna, Radio FM fara cablu, Baterie 1000mAh, Buton SOS, Sunet Puternic, Negru","99,98 Lei",99.98 Lei,4.75(16),https://www.emag.ro/telefon-mobil-ihunt-senior-comfort-display-1-77-dual-sim-gsm-bluetooth-camera-meniu-limba-romana-taste-mari-lanterna-radio-fm-fara-cablu-baterie-1000mah-buton-sos-sunet-puternic-negru-senior-comfort/pd/D2ZWP93BM/,https://s13emagst.akamaized.net/products/99204/99203755/images/res_1d1209bfab30c26f74511e1488567f37.jpg?width=720&height=720&hash=2196F73F0B726DE1502B75A780411061,1.77 inch,,128 x 160,TFT,1000 mAh,Da,Li-Ion,32 MB,32 MB,MicroSD
"Telefon mobil Apple iPhone 17 Pro Max, 256GB, 5G, Silver","7.419,99 Lei",7419.99 Lei,4.76(136),https://www.emag.ro/telefon-mobil-apple-iphone-17-pro-max-256gb-5g-silver-mfym4zd-a/pd/D499FV3BM/,https://s13emagst.akamaized.net/products/102972/102971603/images/res_3068a10e181103d3223a4b9b61950c54.jpg?width=720&height=720&hash=4DB633047EFB2CF2F4E7087C39438AD1,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 3000 nit luminozitate maxima (in aer liber)
Tehnologie ProMotion - rata de refresh adaptiva pana la 120Hz",2868 x 1320,OLED,,Nu,Li-Ion,12 GB,256 GB,
"Telefon mobil Xiaomi Redmi A5, 3GB RAM, 64GB, 4G, Black","388,99 Lei",388.99 Lei,4.6(10),https://www.emag.ro/telefon-mobil-xiaomi-redmi-a5-3gb-ram-64gb-4g-black-mzb0jseeu/pd/DY9N1J3BM/,https://s13emagst.akamaized.net/products/94270/94269622/images/res_e3dbc87321b5fad585ba06fce81565b2.jpg?width=720&height=720&hash=B23AA476A4655662416330F2AD924202,6.88 inch,"260 PPI
450 nits
Rata de refresh 120 Hz",1640 x 720,LCD,5200 mAh,Nu,,3 GB,64 GB,MicroSD
"Telefon mobil pentru seniori, cu meniul in limba Romana, taste mari, buton SOS, micro SIM, retea 4G, Functie Apelare Rapida, Bluetooth, Radio, Camera, Lanterna","237,00 Lei",237.00 Lei,4.94(1173),https://www.emag.ro/telefon-mobil-pentru-seniori-cu-meniul-in-limba-romana-taste-mari-buton-sos-micro-sim-retea-4g-functie-apelare-rapida-bluetooth-radio-camera-lanterna-telefon-c1-4g/pd/D4QJLRYBM/,https://s13emagst.akamaized.net/products/80989/80988077/images/res_8fa578c970729c85d4d0cfcf6f7c4820.png?width=720&height=720&hash=A79ACE6B9A313F943E6C921C91A056F6,1.77 inch,,,LCD,1800 mAh,Da,Li-Ion,128 MB,48 MB,MicroSD
"Telefon mobil pentru seniori, cu meniul in limba Romana, Stand pentru incarcare, taste mari, buton SOS, micro SIM, retea 4G, Functie Apelare rapida, Lanterna","220,00 Lei",220.00 Lei,4.95(843),https://www.emag.ro/telefon-mobil-pentru-seniori-cu-meniul-in-limba-romana-stand-pentru-incarcare-taste-mari-buton-sos-micro-sim-retea-4g-functie-apelare-rapida-lanterna-telefon-c1-stand/pd/DBY7PGYBM/,https://s13emagst.akamaized.net/products/84403/84402770/images/res_e76eb0344d7d0d953d720280a6767e39.png?width=720&height=720&hash=D0914FA69FE73BF39C3133EACD819CD5,1.77 inch,,,,1800 mAh,Da,,128 MB,48 MB,MicroSD
"Telefon mobil ZTE Blade A56, Dual SIM, 4GB, 64GB, 4G, Floating Gold","349,99 Lei",349.99 Lei,4.25(4),https://www.emag.ro/telefon-mobil-zte-blade-a56-dual-sim-4gb-64gb-4g-floating-gold-123456301146/pd/DK2WZC3BM/,https://s13emagst.akamaized.net/products/105043/105042237/images/res_c22624f3c912dea44388951af3c5a5b7.jpg?width=720&height=720&hash=03AB5BF546F2D3ED8D3BB14993B5BFE7,6.75 inch,Rata de reimprospatare de 90 Hz,,"LCD
IPS",5000 mAh,,,4 GB,64 GB,MicroSDXC
"Telefon mobil Nokia 106, Dual SIM, Negru","64,99 Lei",64.99 Lei,3.55(80),https://www.emag.ro/telefon-mobil-nokia-106-dual-sim-negru-dvrtk5bbm/pd/DTHYVBMBM/,https://s13emagst.akamaized.net/products/29168/29167659/images/res_ef700e4c4c7a528226795ac16d3db96d.jpg?width=720&height=720&hash=879F47B46CA5F11EAFFDB183D0F106EB,1.8 inch,,,,,,,4 MB,4 MB,
"Telefon mobil Motorola moto g15 power, Dual SIM, 256GB, 8GB RAM, 6000 mAh, Iguana Green","613,68 Lei",613.68 Lei,4.79(24),https://www.emag.ro/telefon-mobil-motorola-moto-g15-power-dual-sim-256gb-8gb-ram-6000-mah-iguana-green-pb6g0002pl/pd/DV8JV23BM/,https://s13emagst.akamaized.net/products/90135/90134037/images/res_4de3ddd7fb888d90be08c8d0a4b5a606.jpg?width=720&height=720&hash=4E18B64F4A5155DBB99FBC69B3EBF66F,6.72 inch,"391 PPI
60 Hz",2400 x 1080,LCD,6000 mAh,Nu,Li-Ion,8 GB,256 GB,MicroSD
"Telefon mobil Samsung Galaxy S24 Ultra, Dual SIM, 12GB RAM, 256GB, 5G, Titanium Black","4.827,90 Lei",4827.90 Lei,4.74(885),https://www.emag.ro/telefon-mobil-samsung-galaxy-s24-ultra-dual-sim-12gb-ram-256gb-5g-titanium-black-sm-s928bzkgeue/pd/DP6L7KYBM/,https://s13emagst.akamaized.net/products/64817/64816455/images/res_dcae4c4dabb70a9916dffbc724913b11.jpg?width=720&height=720&hash=410B9FC2522B0AB870D6D1F8FC7A4B3D,6.8 inch,"120 Hz
QHD",3120 x 1440,Dynamic AMOLED,5000 mAh,,,12 GB,256 GB,
"Telefon mobil Apple iPhone 16, 128GB, 5G, White","3.779,99 Lei",3779.99 Lei,4.73(313),https://www.emag.ro/telefon-mobil-apple-iphone-16-128gb-5g-white-mye93zd-a/pd/DPY67LYBM/,https://s13emagst.akamaized.net/products/76828/76827219/images/res_ffac4e59735d37326f4b1e7cb4e4db47.jpg?width=720&height=720&hash=BEC4F7FB97B0002B4E6D4BBF2EE63A3A,6.1 inch,"True tone
Haptic touch
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 2000 nit luminozitate maxima (in aer liber)
Fingerprint-resistant",2556 x 1179,OLED,,Nu,Li-Ion,8 GB,128 GB,
"Telefon mobil realme Note 70T, Dual SIM, 128GB, 4GB RAM Obsidian Black","434,35 Lei",434.35 Lei,5(2),https://www.emag.ro/telefon-mobil-realme-note-70t-dual-sim-128gb-4gb-ram-obsidian-black-631011006475/pd/DZJ3ZL3BM/,https://s13emagst.akamaized.net/products/105941/105940198/images/res_274bfb0f557de80b6b46400041c0be4b.jpg?width=720&height=720&hash=C839C39C3BD6DDE7D56F2BF03DA7DFEC,6.74 inch,"260 PPI
Rata de reimprospatare de 90 Hz",1600 x 720,"LCD
IPS",6000 mAh,Nu,,4 GB,128 GB,
"Telefon mobil Apple iPhone 14, 128GB, 5G, Starlight","3.205,39 Lei",3205.39 Lei,4.78(570),https://www.emag.ro/telefon-mobil-apple-iphone-14-128gb-5g-starlight-mpur3rx-a/pd/D52Y4LMBM/,https://s13emagst.akamaized.net/products/48592/48591193/images/res_467c241e448b89e2882bb298bcdac506.jpg?width=720&height=720&hash=80149EC336DEEFD324DC852B5BC5E4A7,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
800 nits (typ), 1200 nits (peak)
HDR display
Wide color (P3)",1170 x 2532,OLED,,Nu,Li-Ion,6 GB,128 GB,
"Telefon mobil Samsung Galaxy A16, 8GB RAM, 128GB, 4G, Black","824,01 Lei",824.01 Lei,4.64(320),https://www.emag.ro/telefon-mobil-samsung-galaxy-a16-8gb-ram-128gb-4g-black-sm-a166flkd/pd/DY79943BM/,https://s13emagst.akamaized.net/products/91733/91732397/images/res_276956572f5e74f3969e6004e8dbd88d.jpg?width=720&height=720&hash=D73CEE0ABB1C00EE6EBA0E389AC49CB6,6.7 inch,90 Hz,1080 x 2340,Super AMOLED,5000 mAh,Nu,,8 GB,128 GB,MicroSDXC
"Telefon mobil Samsung Galaxy S25, Dual SIM, 12GB RAM, 256GB, 5G, Blueblack","3.748,99 Lei",3748.99 Lei,4.74(219),https://www.emag.ro/telefon-mobil-samsung-galaxy-s25-dual-sim-12gb-ram-256gb-5g-blueblack-sm-s931bzkgeue/pd/DRJW5X3BM/,https://s13emagst.akamaized.net/products/98698/98697141/images/res_8db6c01f983a71d58f56face675fa288.jpg?width=720&height=720&hash=F862FA57D7DC5FBA55FEB54B710181BB,6.2 inch,"Rata de refresh 120 Hz
2600nits",2340 x 1080,Dynamic AMOLED,4000 mAh,Nu,,12 GB,256 GB,
